Word;Negative;Positive;Uncertainty;Litigious;Strong_Modal;Weak_Modal;Constraining;Complexity;Syllables
JURISDICTIONAL;0;0;0;1;0;0;0;0;5
JURISDICTIONALLY;0;0;0;1;0;0;0;0;6
JURISDICTIONS;0;0;0;1;0;0;0;0;4
JURISPRUDENCE;0;0;0;1;0;0;0;0;4
JURIST;0;0;0;1;0;0;0;0;2
JURISTS;0;0;0;1;0;0;0;0;2
JUROR;0;0;0;1;0;0;0;0;2
JURORS;0;0;0;1;0;0;0;0;2
JURY;0;0;0;1;0;0;0;0;2
JURYMAN;0;0;0;1;0;0;0;0;3
JUSTICE;0;0;0;1;0;0;0;0;2
JUSTICES;0;0;0;1;0;0;0;0;3
JUSTIFIABLE;1;0;0;0;0;0;0;0;5
KICKBACK;1;0;0;0;0;0;0;0;2
KICKBACKS;1;0;0;0;0;0;0;0;2
KNOWINGLY;1;0;0;0;0;0;0;0;3
LACK;1;0;0;0;0;0;0;0;1
LACKED;1;0;0;0;0;0;0;0;1
LACKING;1;0;0;0;0;0;0;0;2
LACKLUSTER;1;0;0;0;0;0;0;0;3
LACKS;1;0;0;0;0;0;0;0;1
LAG;1;0;0;0;0;0;0;0;1
LAGGED;1;0;0;0;0;0;0;0;1
LAGGING;1;0;0;0;0;0;0;0;2
LAGS;1;0;0;0;0;0;0;0;1
LAPSE;1;0;0;0;0;0;0;0;1
LAPSED;1;0;0;0;0;0;0;0;1
LAPSES;1;0;0;0;0;0;0;0;2
LAPSING;1;0;0;0;0;0;0;0;2
LATE;-1;0;0;0;0;0;0;0;1
LAUNDERING;1;0;0;0;0;0;0;0;3
LAW;0;0;0;1;0;0;0;0;1
LAWFUL;0;0;0;1;0;0;0;0;2
LAWFULLY;0;0;0;1;0;0;0;0;3
LAWFULNESS;0;0;0;1;0;0;0;0;3
LAWMAKERS;0;0;0;1;0;0;0;0;3
LAWMAKING;0;0;0;1;0;0;0;0;3
LAWS;0;0;0;1;0;0;0;0;1
LAWSUIT;0;0;0;1;0;0;0;1;2
LAWSUITS;0;0;0;1;0;0;0;1;2
LAWYER;0;0;0;1;0;0;0;0;2
LAWYERS;0;0;0;1;0;0;0;0;2
LAYOFF;1;0;0;0;0;0;0;0;2
LAYOFFS;1;0;0;0;0;0;0;0;2
LEADERSHIP;0;1;0;0;0;0;0;0;3
LEADING;0;1;0;0;0;0;0;0;2
LEASEHOLD;0;0;0;0;0;0;0;1;2
LEASES;0;0;0;0;0;0;0;1;2
LEGAL;0;0;0;1;0;0;0;0;2
LEGALESE;0;0;0;1;0;0;0;0;3
LEGALITY;0;0;0;1;0;0;0;0;4
LEGALIZATION;0;0;0;1;0;0;0;0;5
LEGALIZATIONS;0;0;0;1;0;0;0;0;5
LEGALIZE;0;0;0;1;0;0;0;0;3
LEGALIZED;0;0;0;1;0;0;0;0;3
LEGALIZES;0;0;0;1;0;0;0;0;4
LEGALIZING;0;0;0;1;0;0;0;0;4
LEGALLY;0;0;0;1;0;0;0;0;3
LEGALS;0;0;0;1;0;0;0;0;2
LEGATEE;0;0;0;1;0;0;0;0;3
LEGATEES;0;0;0;1;0;0;0;0;3
LEGISLATE;0;0;0;1;0;0;0;0;3
LEGISLATED;0;0;0;1;0;0;0;0;4
LEGISLATES;0;0;0;1;0;0;0;0;3
LEGISLATING;0;0;0;1;0;0;0;0;4
LEGISLATION;0;0;0;1;0;0;0;0;4
LEGISLATIONS;0;0;0;1;0;0;0;0;4
LEGISLATIVE;0;0;0;1;0;0;0;0;4
LEGISLATIVELY;0;0;0;1;0;0;0;0;5
LEGISLATOR;0;0;0;1;0;0;0;0;4
LEGISLATORS;0;0;0;1;0;0;0;0;4
LEGISLATURE;0;0;0;1;0;0;0;0;4
LEGISLATURES;0;0;0;1;0;0;0;0;4
LESSORS;0;0;0;0;0;0;0;1;2
LIBEL;0;0;0;1;0;0;0;0;2
LIBELED;0;0;0;1;0;0;0;0;2
LIBELOUS;0;0;0;1;0;0;0;0;3
LIBELS;0;0;0;1;0;0;0;0;2
LICENSABLE;0;0;0;1;0;0;0;0;4
LICENSING;0;0;0;0;0;0;0;1;3
LIE;1;0;0;0;0;0;0;0;1
LIENHOLDERS;0;0;0;1;0;0;0;0;3
LIKELIHOOD;0;0;1;0;0;0;0;0;3
LIMIT;0;0;0;0;0;0;1;0;2
LIMITATION;1;0;0;0;0;0;0;0;4
LIMITATIONS;1;0;0;0;0;0;0;0;4
LIMITING;0;0;0;0;0;0;1;0;3
LIMITS;0;0;0;0;0;0;1;0;2
LINGERING;1;0;0;0;0;0;0;0;3
LIQUIDATE;1;0;0;0;0;0;0;0;3
LIQUIDATED;1;0;0;0;0;0;0;0;4
LIQUIDATES;1;0;0;0;0;0;0;0;3
LIQUIDATING;1;0;0;0;0;0;0;0;4
LIQUIDATION;1;0;0;0;0;0;0;0;4
LIQUIDATIONS;1;0;0;0;0;0;0;0;4
LIQUIDATOR;1;0;0;0;0;0;0;0;4
LIQUIDATORS;1;0;0;0;0;0;0;0;4
LITIGANT;1;0;0;1;0;0;0;0;3
LITIGANTS;1;0;0;1;0;0;0;0;3
LITIGATE;1;0;0;1;0;0;0;0;3
LITIGATED;1;0;0;1;0;0;0;0;4
LITIGATES;1;0;0;1;0;0;0;0;3
LITIGATING;1;0;0;1;0;0;0;0;4
LITIGATION;1;0;0;1;0;0;0;1;4
LITIGATIONS;1;0;0;1;0;0;0;0;4
LITIGATOR;0;0;0;1;0;0;0;0;4
LITIGATORS;0;0;0;1;0;0;0;0;4
LITIGIOUS;0;0;0;1;0;0;0;0;3
LITIGIOUSNESS;0;0;0;1;0;0;0;0;4
LOCKOUT;1;0;0;0;0;0;0;0;2
LOCKOUTS;1;0;0;0;0;0;0;0;2
LOSE;1;0;0;0;0;0;0;0;1
LOSES;1;0;0;0;0;0;0;0;2
LOSING;1;0;0;0;0;0;0;0;2
LOSS;1;0;0;0;0;0;0;0;1
LOSSES;1;0;0;0;0;0;0;0;2
LOST;1;0;0;0;0;0;0;0;1
LOWEST;0;0;0;0;1;0;0;0;2
LOYAL;0;1;0;0;0;0;0;0;2
LUCRATIVE;0;1;0;0;0;0;0;0;3
LYING;1;0;0;0;0;0;0;0;2
MAJEURE;0;0;0;1;0;0;0;0;2
MALFEASANCE;1;0;0;0;0;0;0;0;3
MALFUNCTION;1;0;0;0;0;0;0;0;3
MALFUNCTIONED;1;0;0;0;0;0;0;0;3
MALFUNCTIONING;1;0;0;0;0;0;0;0;4
MALFUNCTIONS;1;0;0;0;0;0;0;0;3
MALICE;1;0;0;0;0;0;0;0;2
MALICIOUS;1;0;0;0;0;0;0;0;3
MALICIOUSLY;1;0;0;0;0;0;0;0;4
MALPRACTICE;1;0;0;0;0;0;0;0;3
MANDAMUS;0;0;0;1;0;0;0;0;3
MANDATE;0;0;0;0;0;0;1;0;2
MANDATED;0;0;0;0;0;0;1;0;3
MANDATES;0;0;0;0;0;0;1;0;2
MANDATING;0;0;0;0;0;0;1;0;3
MANDATORY;0;0;0;0;0;0;1;0;4
MANDITORILY;0;0;0;0;0;0;1;0;5
MANIPULATE;1;0;0;0;0;0;0;0;4
MANIPULATED;1;0;0;0;0;0;0;0;5
MANIPULATES;1;0;0;0;0;0;0;0;4
MANIPULATING;1;0;0;0;0;0;0;0;5
MANIPULATION;1;0;0;0;0;0;0;0;5
MANIPULATIONS;1;0;0;0;0;0;0;0;5
MANIPULATIVE;1;0;0;0;0;0;0;0;5
MARKDOWN;1;0;0;0;0;0;0;0;2
MARKDOWNS;1;0;0;0;0;0;0;0;2
MAY;0;0;1;0;0;1;0;0;1
MAYBE;0;0;1;0;0;1;0;0;2
MEDIATE;0;0;0;1;0;0;0;0;3
MEDIATED;0;0;0;1;0;0;0;0;4
MEDIATES;0;0;0;1;0;0;0;0;3
MEDIATING;0;0;0;1;0;0;0;0;4
MEDIATION;0;0;0;1;0;0;0;0;4
MEDIATIONS;0;0;0;1;0;0;0;0;4
MEDIATOR;0;0;0;1;0;0;0;0;4
MEDIATORS;0;0;0;1;0;0;0;0;4
MERGERS;0;0;0;0;0;0;0;1;2
MERGING;0;0;0;0;0;0;0;1;2
MERITORIOUS;0;1;0;0;0;0;0;0;5
MIGHT;0;0;1;0;0;1;0;0;1
MISAPPLICATION;1;0;0;0;0;0;0;0;5
MISAPPLICATIONS;1;0;0;0;0;0;0;0;5
MISAPPLIED;1;0;0;0;0;0;0;0;3
MISAPPLIES;1;0;0;0;0;0;0;0;3
MISAPPLY;1;0;0;0;0;0;0;0;3
MISAPPLYING;1;0;0;0;0;0;0;0;4
MISAPPROPRIATE;1;0;0;0;0;0;0;0;5
MISAPPROPRIATED;1;0;0;0;0;0;0;0;6
MISAPPROPRIATES;1;0;0;0;0;0;0;0;5
MISAPPROPRIATING;1;0;0;0;0;0;0;0;6
MISAPPROPRIATION;1;0;0;0;0;0;0;0;6
MISAPPROPRIATIONS;1;0;0;0;0;0;0;0;6
MISBRANDED;1;0;0;0;0;0;0;0;3
MISCALCULATE;1;0;0;0;0;0;0;0;4
MISCALCULATED;1;0;0;0;0;0;0;0;5
MISCALCULATES;1;0;0;0;0;0;0;0;4
MISCALCULATING;1;0;0;0;0;0;0;0;5
MISCALCULATION;1;0;0;0;0;0;0;0;5
MISCALCULATIONS;1;0;0;0;0;0;0;0;5
MISCHARACTERIZATION;1;0;0;0;0;0;0;0;0
MISCHIEF;1;0;0;0;0;0;0;0;2
MISCLASSIFICATION;1;0;0;0;0;0;0;0;6
MISCLASSIFICATIONS;1;0;0;0;0;0;0;0;0
MISCLASSIFIED;1;0;0;0;0;0;0;0;4
MISCLASSIFY;1;0;0;0;0;0;0;0;0
MISCOMMUNICATION;1;0;0;0;0;0;0;0;0
MISCONDUCT;1;0;0;0;0;0;0;0;3
MISDATED;1;0;0;0;0;0;0;0;3
MISDEMEANOR;1;0;0;1;0;0;0;0;4
MISDEMEANORS;1;0;0;0;0;0;0;0;4
MISDIRECTED;1;0;0;0;0;0;0;0;4
MISFEASANCE;0;0;0;1;0;0;0;0;3
MISHANDLE;1;0;0;0;0;0;0;0;3
MISHANDLED;1;0;0;0;0;0;0;0;2
MISHANDLES;1;0;0;0;0;0;0;0;3
MISHANDLING;1;0;0;0;0;0;0;0;3
MISINFORM;1;0;0;0;0;0;0;0;3
MISINFORMATION;1;0;0;0;0;0;0;0;5
MISINFORMED;1;0;0;0;0;0;0;0;3
MISINFORMING;1;0;0;0;0;0;0;0;4
MISINFORMS;1;0;0;0;0;0;0;0;3
MISINTERPRET;1;0;0;0;0;0;0;0;4
MISINTERPRETATION;1;0;0;0;0;0;0;0;6
MISINTERPRETATIONS;1;0;0;0;0;0;0;0;6
MISINTERPRETED;1;0;0;0;0;0;0;0;5
MISINTERPRETING;1;0;0;0;0;0;0;0;5
MISINTERPRETS;1;0;0;0;0;0;0;0;4
MISJUDGE;1;0;0;0;0;0;0;0;2
MISJUDGED;1;0;0;0;0;0;0;0;2
MISJUDGES;1;0;0;0;0;0;0;0;3
MISJUDGING;1;0;0;0;0;0;0;0;3
MISJUDGMENT;1;0;0;0;0;0;0;0;3
MISJUDGMENTS;1;0;0;0;0;0;0;0;3
MISLABEL;1;0;0;0;0;0;0;0;3
MISLABELED;1;0;0;0;0;0;0;0;3
MISLABELING;1;0;0;0;0;0;0;0;4
MISLABELLED;1;0;0;0;0;0;0;0;3
MISLABELS;1;0;0;0;0;0;0;0;3
MISLEAD;1;0;0;0;0;0;0;0;2
MISLEADING;1;0;0;0;0;0;0;0;3
MISLEADINGLY;1;0;0;0;0;0;0;0;4
MISLEADS;1;0;0;0;0;0;0;0;2
MISLED;1;0;0;0;0;0;0;0;1
MISMANAGE;1;0;0;0;0;0;0;0;3
MISMANAGED;1;0;0;0;0;0;0;0;3
MISMANAGEMENT;1;0;0;0;0;0;0;0;5
MISMANAGES;1;0;0;0;0;0;0;0;4
MISMANAGING;1;0;0;0;0;0;0;0;4
MISMATCH;1;0;0;0;0;0;0;0;2
MISMATCHED;1;0;0;0;0;0;0;0;2
MISMATCHES;1;0;0;0;0;0;0;0;3
MISMATCHING;1;0;0;0;0;0;0;0;3
MISPLACED;1;0;0;0;0;0;0;0;2
MISPRICE;1;0;0;0;0;0;0;0;0
MISPRICING;1;0;0;0;0;0;0;0;0
MISPRICINGS;1;0;0;0;0;0;0;0;0
MISREPRESENT;1;0;0;0;0;0;0;0;4
MISREPRESENTATION;1;0;0;0;0;0;0;0;6
MISREPRESENTATIONS;1;0;0;0;0;0;0;0;6
MISREPRESENTED;1;0;0;0;0;0;0;0;5
MISREPRESENTING;1;0;0;0;0;0;0;0;5
MISREPRESENTS;1;0;0;0;0;0;0;0;4
MISS;1;0;0;0;0;0;0;0;1
MISSED;1;0;0;0;0;0;0;0;1
MISSES;1;0;0;0;0;0;0;0;2
MISSTATE;1;0;0;0;0;0;0;0;2
MISSTATED;1;0;0;0;0;0;0;0;3
MISSTATEMENT;1;0;0;0;0;0;0;0;3
MISSTATEMENTS;1;0;0;0;0;0;0;0;3
MISSTATES;1;0;0;0;0;0;0;0;2
MISSTATING;1;0;0;0;0;0;0;0;3
MISSTEP;1;0;0;0;0;0;0;0;2
MISSTEPS;1;0;0;0;0;0;0;0;2
MISTAKE;1;0;0;0;0;0;0;0;2
MISTAKEN;1;0;0;0;0;0;0;0;3
MISTAKENLY;1;0;0;0;0;0;0;0;4
MISTAKES;1;0;0;0;0;0;0;0;2
MISTAKING;1;0;0;0;0;0;0;0;3
MISTRIAL;1;0;0;1;0;0;0;0;3
MISTRIALS;1;0;0;1;0;0;0;0;3
MISUNDERSTAND;1;0;0;0;0;0;0;0;4
MISUNDERSTANDING;1;0;0;0;0;0;0;0;5
MISUNDERSTANDINGS;1;0;0;0;0;0;0;0;5
MISUNDERSTOOD;1;0;0;0;0;0;0;0;4
MISUSE;1;0;0;0;0;0;0;0;2
MISUSED;1;0;0;0;0;0;0;0;2
MISUSES;1;0;0;0;0;0;0;0;3
MISUSING;1;0;0;0;0;0;0;0;3
MONOPOLISTIC;1;0;0;0;0;0;0;0;5
MONOPOLISTS;1;0;0;0;0;0;0;0;4
MONOPOLIZATION;1;0;0;0;0;0;0;0;6
MONOPOLIZE;1;0;0;0;0;0;0;0;4
MONOPOLIZED;1;0;0;0;0;0;0;0;4
MONOPOLIZES;1;0;0;0;0;0;0;0;5
MONOPOLIZING;1;0;0;0;0;0;0;0;5
MONOPOLY;1;0;0;0;0;0;0;0;4
MORATORIA;1;0;0;0;0;0;0;0;5
MORATORIUM;1;0;0;0;0;0;0;0;5
MORATORIUMS;1;0;0;0;0;0;0;0;5
MOREOVER;0;0;0;1;0;0;0;0;3
MOTHBALLED;1;0;0;0;0;0;0;0;2
MOTHBALLING;1;0;0;0;0;0;0;0;3
MOTIONS;0;0;0;1;0;0;0;0;2
MUST;0;0;0;0;1;0;0;0;1
MUTANDIS;0;0;0;1;0;0;0;0;3
NEARLY;0;0;1;0;0;1;0;0;2
NECESSITATE;0;0;0;0;0;0;1;0;4
NECESSITATED;0;0;0;0;0;0;1;0;5
NECESSITATES;0;0;0;0;0;0;1;0;4
NECESSITATING;0;0;0;0;0;0;1;0;5
NEGATIVE;1;0;0;0;0;0;0;0;3
NEGATIVELY;1;0;0;0;0;0;0;0;4
NEGATIVES;1;0;0;0;0;0;0;0;3
NEGLECT;1;0;0;0;0;0;0;0;2
NEGLECTED;1;0;0;0;0;0;0;0;3
NEGLECTFUL;1;0;0;0;0;0;0;0;3
NEGLECTING;1;0;0;0;0;0;0;0;3
NEGLECTS;1;0;0;0;0;0;0;0;2
NEGLIGENCE;1;0;0;0;0;0;0;0;3
NEGLIGENCES;1;0;0;0;0;0;0;0;4
NEGLIGENT;1;0;0;0;0;0;0;0;3
NEGLIGENTLY;1;0;0;0;0;0;0;0;4
NEVER;0;0;0;0;1;0;0;0;2
NOLO;0;0;0;1;0;0;0;0;2
NONAPPEALABLE;0;0;0;1;0;0;0;0;5
NONASSESSABLE;0;0;1;0;0;0;0;0;5
NONATTAINMENT;1;0;0;0;0;0;0;0;4
NONBREACHING;0;0;0;1;0;0;0;0;3
NONCANCELABLE;0;0;0;0;0;0;1;0;5
NONCANCELLABLE;0;0;0;0;0;0;1;0;5
NONCOMPETITIVE;1;0;0;0;0;0;0;0;5
NONCOMPLIANCE;1;0;0;0;0;0;0;0;4
NONCOMPLIANCES;1;0;0;0;0;0;0;0;5
NONCOMPLIANT;1;0;0;0;0;0;0;0;4
NONCOMPLYING;1;0;0;0;0;0;0;0;4
NONCONFORMING;1;0;0;0;0;0;0;0;4
NONCONFORMITIES;1;0;0;0;0;0;0;0;5
NONCONFORMITY;1;0;0;0;0;0;0;0;5
NONCONTINGENT;0;0;0;1;0;0;0;0;4
NONCONTRACT;0;0;0;1;0;0;0;0;3
NONCONTRACTUAL;0;0;0;1;0;0;0;0;5
NONCONTRIBUTORY;0;0;0;1;0;0;0;0;6
NONDISCLOSURE;1;0;0;0;0;0;0;0;4
NONFEASANCE;0;0;0;1;0;0;0;0;3
NONFIDUCIARY;0;0;0;1;0;0;0;0;6
NONFORFEITABILITY;0;0;0;1;0;0;0;0;7
NONFORFEITABLE;0;0;0;1;0;0;0;0;5
NONFORFEITURE;0;0;0;1;0;0;0;0;4
NONFUNCTIONAL;1;0;0;0;0;0;0;0;4
NONGUARANTOR;0;0;0;1;0;0;0;0;4
NONINFRINGEMENT;0;0;0;1;0;0;0;0;4
NONINFRINGING;0;0;0;1;0;0;0;0;4
NONJUDICIAL;0;0;0;1;0;0;0;0;4
NONJUDICIALLY;0;0;0;1;0;0;0;0;5
NONJURISDICTIONAL;0;0;0;1;0;0;0;0;6
NONPAYMENT;1;0;0;0;0;0;0;0;3
NONPAYMENTS;1;0;0;0;0;0;0;0;3
NONPERFORMANCE;1;0;0;0;0;0;0;0;4
NONPERFORMANCES;1;0;0;0;0;0;0;0;5
NONPERFORMING;1;0;0;0;0;0;0;0;4
NONPRODUCING;1;0;0;0;0;0;0;0;4
NONPRODUCTIVE;1;0;0;0;0;0;0;0;4
NONRECOVERABLE;1;0;0;0;0;0;0;0;6
NONRENEWAL;1;0;0;0;0;0;0;0;4
NONSEVERABLE;0;0;0;1;0;0;0;0;5
NONTERMINABLE;0;0;0;1;0;0;0;0;5
NONUSURIOUS;0;0;0;1;0;0;0;0;5
NOTARIAL;0;0;0;1;0;0;0;0;4
NOTARIES;0;0;0;1;0;0;0;0;3
NOTARIZATION;0;0;0;1;0;0;0;0;5
NOTARIZATIONS;0;0;0;1;0;0;0;0;5
NOTARIZE;0;0;0;1;0;0;0;0;3
NOTARIZED;0;0;0;1;0;0;0;0;3
NOTARIZING;0;0;0;1;0;0;0;0;4
NOTARY;0;0;0;1;0;0;0;0;3
NOTWITHSTANDING;0;0;0;1;0;0;0;0;4
NOVO;0;0;0;1;0;0;0;0;2
NUISANCE;1;0;0;0;0;0;0;0;2
NUISANCES;1;0;0;0;0;0;0;0;3
NULLIFICATION;1;0;0;1;0;0;0;0;5
NULLIFICATIONS;1;0;0;1;0;0;0;0;5
NULLIFIED;1;0;0;1;0;0;0;0;3
NULLIFIES;1;0;0;1;0;0;0;0;3
NULLIFY;1;0;0;1;0;0;0;0;3
NULLIFYING;1;0;0;1;0;0;0;0;4
NULLITIES;0;0;0;1;0;0;0;0;3
NULLITY;0;0;0;1;0;0;0;0;3
OBJECTED;1;0;0;0;0;0;0;0;3
OBJECTING;1;0;0;0;0;0;0;0;3
OBJECTION;1;0;0;0;0;0;0;0;3
OBJECTIONABLE;1;0;0;0;0;0;0;0;5
OBJECTIONABLY;1;0;0;0;0;0;0;0;5
OBJECTIONS;1;0;0;0;0;0;0;0;3
OBLIGATE;0;0;0;0;0;0;1;0;3
OBLIGATED;0;0;0;0;0;0;1;0;4
OBLIGATES;0;0;0;0;0;0;1;0;3
OBLIGATING;0;0;0;0;0;0;1;0;4
OBLIGATION;0;0;0;0;0;0;1;0;4
OBLIGATIONS;0;0;0;0;0;0;1;0;4
OBLIGATORY;0;0;0;0;0;0;1;0;5
OBLIGE;0;0;0;0;0;0;1;0;2
OBLIGED;0;0;0;0;0;0;1;0;2
OBLIGEE;0;0;0;1;0;0;0;0;3
OBLIGEES;0;0;0;1;0;0;0;0;3
OBLIGES;0;0;0;0;0;0;1;0;3
OBLIGOR;0;0;0;1;0;0;0;0;3
OBLIGORS;0;0;0;1;0;0;0;0;3
OBSCENE;1;0;0;0;0;0;0;0;2
OBSCENITY;1;0;0;0;0;0;0;0;4
OBSOLESCENCE;1;0;0;0;0;0;0;0;4
OBSOLETE;1;0;0;0;0;0;0;0;3
OBSTACLE;1;0;0;0;0;0;0;0;3
OBSTACLES;1;0;0;0;0;0;0;0;3
OBSTRUCT;1;0;0;0;0;0;0;0;2
OBSTRUCTED;1;0;0;0;0;0;0;0;3
OBSTRUCTING;1;0;0;0;0;0;0;0;3
OBSTRUCTION;1;0;0;0;0;0;0;0;3
OBSTRUCTIONS;1;0;0;0;0;0;0;0;3
OCCASIONALLY;0;0;1;0;0;1;0;0;5
OFFENCE;1;0;0;0;0;0;0;0;2
OFFENCES;1;0;0;0;0;0;0;0;3
OFFEND;1;0;0;0;0;0;0;0;2
OFFENDED;1;0;0;0;0;0;0;0;3
OFFENDER;1;0;0;0;0;0;0;0;3
OFFENDERS;1;0;0;0;0;0;0;0;3
OFFENDING;1;0;0;0;0;0;0;0;3
OFFENDS;1;0;0;0;0;0;0;0;2
OFFENSE;0;0;0;1;0;0;0;0;2
OFFEREE;0;0;0;1;0;0;0;0;3
OFFEREES;0;0;0;1;0;0;0;0;3
OFFEROR;0;0;0;1;0;0;0;0;3
OFFERORS;0;0;0;1;0;0;0;0;3
OMISSION;1;0;0;0;0;0;0;0;3
OMISSIONS;1;0;0;0;0;0;0;0;3
OMIT;1;0;0;0;0;0;0;0;2
OMITS;1;0;0;0;0;0;0;0;2
OMITTED;1;0;0;0;0;0;0;0;3
OMITTING;1;0;0;0;0;0;0;0;3
ONEROUS;1;0;0;0;0;0;0;0;3
OPPORTUNISTIC;1;0;0;0;0;0;0;0;5
OPPORTUNISTICALLY;1;0;0;0;0;0;0;0;7
OPPORTUNITIES;0;1;0;0;0;0;0;0;5
OPPORTUNITY;0;1;0;0;0;0;0;0;5
OPPOSE;1;0;0;0;0;0;0;0;2
OPPOSED;1;0;0;0;0;0;0;0;2
OPPOSES;1;0;0;0;0;0;0;0;3
OPPOSING;1;0;0;0;0;0;0;0;3
OPPOSITION;1;0;0;0;0;0;0;0;4
OPPOSITIONS;1;0;0;0;0;0;0;0;4
OPTIMISTIC;0;1;0;0;0;0;0;0;4
OPTIONEE;0;0;0;1;0;0;0;0;3
OPTIONEES;0;0;0;1;0;0;0;0;3
ORDINARILY;0;0;1;0;0;0;0;0;5
OUTAGE;1;0;0;0;0;0;0;0;2
OUTAGES;1;0;0;0;0;0;0;0;3
OUTDATED;1;0;0;0;0;0;0;0;3
OUTMODED;1;0;0;0;0;0;0;0;3
OUTPERFORM;0;1;0;0;0;0;0;0;3
OUTPERFORMED;0;1;0;0;0;0;0;0;3
OUTPERFORMING;0;1;0;0;0;0;0;0;4
OUTPERFORMS;0;1;0;0;0;0;0;0;3
OUTSOURCE;0;0;0;0;0;0;0;1;2
OVERAGE;1;0;0;0;0;0;0;0;3
OVERAGES;1;0;0;0;0;0;0;0;4
OVERBUILD;1;0;0;0;0;0;0;0;3
OVERBUILDING;1;0;0;0;0;0;0;0;4
OVERBUILDS;1;0;0;0;0;0;0;0;3
OVERBUILT;1;0;0;0;0;0;0;0;3
OVERBURDEN;1;0;0;0;0;0;0;0;4
OVERBURDENED;1;0;0;0;0;0;0;0;4
OVERBURDENING;1;0;0;0;0;0;0;0;5
OVERCAPACITIES;1;0;0;0;0;0;0;0;6
OVERCAPACITY;1;0;0;0;0;0;0;0;6
OVERCHARGE;1;0;0;0;0;0;0;0;3
OVERCHARGED;1;0;0;0;0;0;0;0;3
OVERCHARGES;1;0;0;0;0;0;0;0;4
OVERCHARGING;1;0;0;0;0;0;0;0;4
OVERCOME;1;0;0;0;0;0;0;0;3
OVERCOMES;1;0;0;0;0;0;0;0;3
OVERCOMING;1;0;0;0;0;0;0;0;4
OVERDUE;1;0;0;0;0;0;0;0;3
OVERESTIMATE;1;0;0;0;0;0;0;0;5
OVERESTIMATED;1;0;0;0;0;0;0;0;6
OVERESTIMATES;1;0;0;0;0;0;0;0;5
OVERESTIMATING;1;0;0;0;0;0;0;0;6
OVERESTIMATION;1;0;0;0;0;0;0;0;6
OVERESTIMATIONS;1;0;0;0;0;0;0;0;6
OVERLOAD;1;0;0;0;0;0;0;0;3
OVERLOADED;1;0;0;0;0;0;0;0;4
OVERLOADING;1;0;0;0;0;0;0;0;4
OVERLOADS;1;0;0;0;0;0;0;0;3
OVERLOOK;1;0;0;0;0;0;0;0;3
OVERLOOKED;1;0;0;0;0;0;0;0;3
OVERLOOKING;1;0;0;0;0;0;0;0;4
OVERLOOKS;1;0;0;0;0;0;0;0;3
OVERPAID;1;0;0;0;0;0;0;0;3
OVERPAYMENT;1;0;0;0;0;0;0;0;4
OVERPAYMENTS;1;0;0;0;0;0;0;0;4
OVERPRODUCED;1;0;0;0;0;0;0;0;4
OVERPRODUCES;1;0;0;0;0;0;0;0;5
OVERPRODUCING;1;0;0;0;0;0;0;0;5
OVERPRODUCTION;1;0;0;0;0;0;0;0;5
OVERRULE;0;0;0;1;0;0;0;0;3
OVERRULED;0;0;0;1;0;0;0;0;3
OVERRULES;0;0;0;1;0;0;0;0;4
OVERRULING;0;0;0;1;0;0;0;0;4
OVERRUN;1;0;0;0;0;0;0;0;3
OVERRUNNING;1;0;0;0;0;0;0;0;4
OVERRUNS;1;0;0;0;0;0;0;0;3
OVERSHADOW;1;0;0;0;0;0;0;0;4
OVERSHADOWED;1;0;0;0;0;0;0;0;4
OVERSHADOWING;1;0;0;0;0;0;0;0;5
OVERSHADOWS;1;0;0;0;0;0;0;0;4
OVERSTATE;1;0;0;0;0;0;0;0;3
OVERSTATED;1;0;0;0;0;0;0;0;4
OVERSTATEMENT;1;0;0;0;0;0;0;0;4
OVERSTATEMENTS;1;0;0;0;0;0;0;0;4
OVERSTATES;1;0;0;0;0;0;0;0;3
OVERSTATING;1;0;0;0;0;0;0;0;4
OVERSUPPLIED;1;0;0;0;0;0;0;0;4
OVERSUPPLIES;1;0;0;0;0;0;0;0;4
OVERSUPPLY;1;0;0;0;0;0;0;0;4
OVERSUPPLYING;1;0;0;0;0;0;0;0;5
OVERTLY;1;0;0;0;0;0;0;0;3
OVERTURN;1;0;0;0;0;0;0;0;3
OVERTURNED;1;0;0;0;0;0;0;0;3
OVERTURNING;1;0;0;0;0;0;0;0;4
OVERTURNS;1;0;0;0;0;0;0;0;3
OVERVALUE;1;0;0;0;0;0;0;0;4
OVERVALUED;1;0;0;0;0;0;0;0;4
OVERVALUING;1;0;0;0;0;0;0;0;5
PANIC;1;0;0;0;0;0;0;0;2
PANICS;1;0;0;0;0;0;0;0;2
PARA;0;0;0;-1;0;0;0;0;2
PARI;0;0;0;1;0;0;0;0;2
PARTNERING;0;0;0;0;0;0;0;1;3
PASSU;0;0;0;1;0;0;0;0;2
PATENTEE;0;0;0;1;0;0;0;0;0
PECUNIARILY;0;0;0;1;0;0;0;0;6
PENALIZE;1;0;0;0;0;0;0;0;3
PENALIZED;1;0;0;0;0;0;0;0;3
PENALIZES;1;0;0;0;0;0;0;0;4
PENALIZING;1;0;0;0;0;0;0;0;4
PENALTIES;1;0;0;0;0;0;0;0;3
PENALTY;1;0;0;0;0;0;0;0;3
PENDING;0;0;1;0;0;0;0;0;2
PERFECT;0;1;0;0;0;0;0;0;2
PERFECTED;0;1;0;0;0;0;0;0;3
